1.897500000000010090e+01,8.066896080970764160e+00,5.465035621268707011e+00
1.902500000000009805e+01,1.502432584762573242e+01,4.790771975816380035e+00
1.907500000000010232e+01,1.207905900478363037e+01,6.151614617632482407e+00
1.912500000000009948e+01,1.503648877143859863e+01,5.189146768631752948e+00
1.917500000000010374e+01,1.303648877143859863e+01,4.992719117515161287e+00
1.922500000000010090e+01,1.904865169525146484e+01,5.907875442875819338e+00
1.927500000000010516e+01,1.003648877143859863e+01,4.682653541145380238e+00
1.932500000000010232e+01,2.201824438571929932e+01,5.288064115836785817e+00
1.937500000000010658e+01,1.104257023334503174e+01,4.991504604572479131e+00
1.942500000000010374e+01,1.054733157157897949e+00,4.346362419265338950e+00
1.947500000000010800e+01,9.024325847625732422e+00,4.117219465156986224e+00
1.952500000000010516e+01,1.042570233345031738e+00,3.862009608671146399e+00
1.957500000000010942e+01,6.018244385719299316e+00,3.458846931160828753e+00
1.962500000000010658e+01,-9.635112285614013672e-01,3.305638241913559483e+00
1.967500000000011084e+01,1.030407309532165527e+00,3.307471867655789044e+00
1.972500000000010800e+01,1.200000000000000000e+01,3.464101615137754386e+00
1.977500000000011227e+01,7.030407309532165527e+00,4.115746609709406201e+00
1.982500000000010942e+01,7.036488771438598633e+00,4.350545274606548496e+00
1.987500000000011369e+01,4.000000000000000000e+00,2.000000000000000000e+00
1.992500000000011084e+01,8.000000000000000000e+00,2.828427124746190291e+00
1.997500000000005826e+01,4.018244385719299316e+00,3.156520567523785736e+00
